loc,disea,n,Dvlpd_NLCD06,Forest_NLCD06,Herbaceous_NLCD06,Tract_Frag06,FragPerim06,CWED_DF06,TECI_DF06,CWED_FH06,TECI_FH06,CWED_HD06,TECI_HD06,Pop_den,Median_age,Mean_income,long,lat
1,0,3804,-1.253848683,2.10546804,-0.933678018,-0.911189355,-0.885883124,-0.787635473,-0.680880859,0.572140366,1.204930083,-1.192201409,-1.25779252,-0.634295149,0.482271989,-0.849954402,-80.044091,36.766325
1,0,3801,-0.893257071,0.585115021,1.034973706,2.623238053,2.406477885,-0.295584006,-0.432199368,3.030147507,1.092667705,-0.558197582,-0.811306133,-0.442147103,1.437474646,0.200333213,-77.522828,37.544089
0,0,3796,1.617394678,-1.047146886,-1.173412168,-0.51858887,-0.452918784,1.17058776,1.564774802,-1.247531849,-1.23239932,0.517945444,0.805059657,0.510216202,-0.319142388,-0.575655814,-79.990943,37.252534
1,2,3793,-1.104247365,-0.007491988,2.969004001,1.103453707,1.284072614,-0.840449383,-0.92990067,1.481005221,0.948024502,-0.792803226,-0.807560902,-0.402134128,1.243449107,1.732517192,-77.642247,37.520679
1,0,3793,1.364590722,-0.775149287,-1.523012491,-1.137754642,-1.209580714,0.99672593,1.053977026,-1.337141818,-1.101374454,-0.183257433,-0.312788525,6.037835142,0.974798359,-0.076841216,-77.141674,38.809813
1,0,3792,0.41430913,-0.758101151,-0.085302855,0.845825758,0.967392207,-0.087598106,-0.059193243,-0.456362085,-0.570990936,0.20381648,0.290814337,0.043963665,-0.786356541,-0.653074323,-76.17252,36.897069
1,0,3791,-1.294657078,1.23714246,0.607429278,-0.81369326,-0.792373928,-0.959887228,-1.066710933,0.468378711,1.754633072,-1.319444734,-1.536796898,-0.67237134,0.88524811,-0.533570694,-77.013225,38.000165
1,1,3790,-1.263361176,1.393536322,0.777923442,-0.684761682,-0.656932736,-0.856291949,-0.834639355,1.077235616,1.84920775,-1.258055411,-1.412023743,-0.669361718,1.019573484,-0.95202879,-78.926361,37.129607
1,0,3785,0.124651701,-0.838213641,-0.833816863,2.392083039,2.514045301,1.353641593,1.399627543,-0.457159524,-0.634070608,0.14849648,0.035599294,-0.152371251,0.795697861,1.499762577,-76.052803,36.907433
0,5,3784,-0.849096443,0.211832437,1.098611127,-0.380655264,-0.334432753,-0.75897522,-0.755765914,0.558945082,0.802503817,-0.796033733,-0.741588708,-0.656154609,-0.088069348,-0.553464061,-78.187032,39.052114
0,0,3783,0.393174505,-0.563183399,0.2134979,3.115241962,2.806711586,2.389176948,1.208592898,1.342270156,-0.464024397,0.937954585,0.078909226,1.827774757,-0.750478731,0.387330057,-77.209169,38.896339
1,1,3781,1.733777544,-1.213017211,-1.591928359,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,-0.258062772,0.647038643,0.463467928,-1.249032828,-1.242359821,-76.420764,36.984134
0,0,3779,1.239260357,-0.798832268,-0.903170144,0.242249113,-0.049932453,1.621965916,1.61474519,-0.683940564,-0.982231813,0.94437162,0.935553985,-0.127035538,1.529441937,-0.526391257,-79.971987,37.246282
0,8,3778,-0.907406662,0.065285179,1.477173829,-0.266093254,-0.203044632,-0.825088382,-0.875139618,0.638750993,1.05144743,-0.864312304,-0.854071239,-0.706260268,1.036486117,0.230549956,-78.162437,39.269308
0,1,3777,-0.967306534,1.760494447,-1.022072212,-0.786537665,-0.794582786,-0.599977519,0.143946022,-0.315213704,0.971816266,-1.01144539,-1.003277328,-0.734141236,0.974866639,-0.267222607,-80.127732,37.350703
1,0,3776,-0.297319561,0.035703813,0.958795962,-0.665839984,-0.564509663,0.173057097,0.332356054,-0.382244016,-0.489258847,0.384313547,0.638326912,-0.357571447,-0.308755212,-1.464979944,-76.926697,36.664426
1,0,3776,1.165336645,-1.213017211,-0.167338456,-1.134855693,-1.181730747,-0.983731415,-1.138579819,-1.532281166,-1.20747913,1.707211342,1.663995837,1.138256677,-2.069910112,-1.637266296,-77.403155,37.547372
0,0,3775,1.480561329,-1.083280937,-0.889849225,-0.94678498,-0.950912754,-0.508700419,-0.449901415,-1.092692267,-1.036448549,0.159574815,0.769854335,0.488168264,0.081384216,-1.043555591,-79.965448,37.292043
0,1,3772,-0.744640726,-0.557618441,2.191791419,0.416382379,0.617131698,-0.865979782,-1.031725748,0.869429947,0.448408187,-0.388881472,-0.245446051,-0.552423536,1.252154288,-0.759149261,-81.966761,36.727335
0,9,3770,1.479957597,-0.943407426,-1.094369655,0.208079336,0.225101706,1.649084223,1.866148498,-0.862108345,-1.040833283,0.702468151,0.820695513,0.468486656,-1.043171249,0.515940064,-77.427533,39.00227
1,5,3770,0.789665694,-0.595536859,-0.496103126,0.543314833,0.342160294,0.644164563,0.921919357,-0.388740044,-0.496589273,0.537629323,0.829374358,-0.300260193,0.407646781,1.038734407,-77.17133,38.806542
1,0,3769,0.796362942,-0.496983471,-0.832350704,-0.049000767,-0.053928617,1.924239089,2.642986665,-0.769453121,-0.720271244,-0.135069195,-0.011078689,0.063866864,-1.413208285,-0.925741639,-76.537754,37.139303
0,2,3768,0.193645783,-0.536837086,0.521049922,0.068971572,-0.037501373,-0.349321095,-0.310604876,-0.070445278,-0.387358959,0.245479958,0.625365621,-0.03475554,-0.365356996,-0.943777836,-79.095213,38.14522
0,6,3765,-1.014605808,0.840355389,0.478909855,-0.620069769,-0.642939039,-0.927131855,-1.093025207,0.723118422,1.564638654,-1.101205316,-1.422970904,-0.732863068,0.666769252,0.353938374,-77.627508,38.549286
1,0,3762,0.345187919,-0.761852687,1.005745542,0.063570843,-0.037561371,-0.45944852,-0.620837071,-0.408945456,-0.662646355,1.973502035,1.753698169,-0.176160511,-0.353530337,-1.346179738,-79.416276,36.56347
1,0,3762,0.427782474,-1.00465708,1.273592765,0.225323623,0.525472131,-0.070646881,-0.451934716,-0.710755835,-0.904055475,3.262494653,1.944791412,0.329692455,-0.666956209,-0.733264462,-76.341688,37.05327
1,0,3756,1.849980111,-1.213017211,-1.901591955,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,-0.586182418,0.303520641,0.851259983,-0.428155544,1.025369384,-77.06683,38.801239
0,17,3755,1.365439428,-1.035643506,-0.826209884,-0.633888107,-0.707288556,0.545964673,0.838326204,-1.183373102,-1.17886016,0.441729213,0.787772474,0.620418983,-0.611834906,1.011991016,-77.39473,39.036056
0,1,3753,1.283865451,-1.35340943,-0.11579326,-0.989980326,-1.074576542,-0.779073991,-0.88185541,-1.643908781,-1.468876951,0.72941615,1.842354743,0.265064615,0.404886472,-0.888061969,-79.989021,37.296978
0,0,3752,-0.867577531,1.547477122,-0.87067661,-0.537225364,-0.504083455,-0.46886137,0.134719463,-0.064586371,0.619696604,-0.84849781,-0.67477648,-0.714683876,0.620554644,-0.787735569,-82.702344,36.868733
1,0,3751,-0.701521754,0.440324777,-0.166479855,0.457797563,0.579620696,1.073817849,0.902796208,1.396669746,0.219737436,-0.061480163,-0.327952636,-0.294384475,0.750922736,0.378689839,-76.515581,37.078052
0,4,3746,0.067252523,-0.34501991,0.444148125,3.128067959,3.152359844,1.925829731,0.75038812,1.945650772,-0.333479237,1.786447813,0.602473782,0.509705361,0.620554644,1.115476856,-77.234585,38.888203
1,4,3746,0.897433084,-0.683857008,-0.530787892,0.338956408,0.189957701,0.351117257,0.072042791,-0.480481864,-0.738977456,1.404531568,0.938337146,0.911686557,-0.726656375,0.608396291,-77.10304,38.86158
0,3,3746,-0.922875634,0.33939434,1.111219097,-0.526079246,-0.568343254,-0.905784138,-0.976223508,-0.54573565,0.588613241,-0.862320286,-0.383999844,-0.727552441,1.344583504,-0.658747186,-80.763944,37.130691
0,5,3744,-0.530426856,0.612170122,-0.028162655,0.45992547,0.527792991,0.121138173,0.011304036,0.906731928,-0.120283975,0.340529123,0.24710312,-0.302584047,0.420291342,3.546769762,-77.479368,38.858513
1,0,3744,-1.296426883,1.113157302,1.393434349,-0.774191831,-0.764270412,-0.949981608,-1.043656825,0.738797693,1.929559108,-1.334736501,-1.590252934,-0.669350234,1.228524065,-0.389629654,-76.7176,36.935807
1,0,3740,0.044293611,-0.238333923,0.736008071,1.200644148,1.117791896,1.2573972,0.863035524,0.376735205,-0.370085644,1.449461666,0.940377686,-0.284033247,-0.263980087,-0.589922634,-77.306663,37.522472
1,0,3740,0.471050926,-0.660010442,0.447888525,1.729843935,1.642903449,0.899943275,0.544611732,-0.234994663,-0.63814466,1.650819136,1.128580588,-0.068912886,-1.234107786,-0.926887957,-76.020947,36.841889
1,3,3738,-0.859135878,-0.28687569,0.513934474,1.671788544,1.69448904,0.193165587,0.19519136,0.61750696,-0.01089481,-0.167499171,-0.262166855,-0.473595806,1.213599023,0.870303851,-76.395126,37.147846
0,6,3735,-1.006382228,1.079839276,0.102512264,-0.63770417,-0.681801138,-0.918967452,-1.003229563,-0.318457175,1.359329527,-1.059289304,-1.139272796,-0.742295053,0.204623171,-0.635382467,-79.147285,38.357229
0,4,3735,2.157485674,-1.357368633,-1.640591921,-0.333186665,-0.10017667,-0.685033021,-0.69718135,-1.540063999,-1.376694664,-0.303825344,0.072057448,2.757321791,-1.151005334,-0.351638296,-77.438448,38.835464
0,13,3733,1.42720892,-1.319796543,-0.443400264,-0.047278907,0.001027308,-0.638290079,-0.786752454,-1.288358263,-1.271794521,1.168909558,1.557843294,0.78778746,-0.719668992,0.998937044,-77.489122,39.055582
0,4,3729,0.69830814,-0.557498295,-0.328167409,2.657323843,2.884491527,1.34981144,0.670941735,1.944411229,-0.098417067,0.431837551,-0.165275321,1.397262135,-0.180498564,1.053990754,-77.161962,38.87893
1,2,3726,-0.777977981,-0.316612773,2.949818092,1.82850509,1.860160699,-0.878336575,-1.021907666,1.983052727,0.703724814,-0.066516359,-0.178677737,-0.314583551,1.332999356,0.202104795,-77.569252,37.530361
1,2,3725,-1.296161723,1.576498701,0.537848104,-0.59378651,-0.569962515,-0.951821338,-1.062087223,1.204137548,2.014475843,-1.333454249,-1.5985016,-0.660450302,0.064370826,-0.423237607,-77.618751,38.090987
1,1,3724,-0.570205441,0.696410066,0.391187635,0.336096221,0.333854838,1.160036115,1.628219256,0.662939097,0.184017752,-0.187465661,-0.09381469,-0.560642537,-0.741581416,-0.69246597,-77.356261,37.201473
0,3,3719,0.270583059,-0.235655002,-0.092618902,-0.422952904,-0.441606458,0.600293802,1.026450018,-0.173963646,-0.465702373,0.277717196,0.661808207,-0.490646115,0.435696211,-0.726495411,-79.053921,38.138106
1,2,3719,-0.036376324,-0.383690154,1.218124502,2.150026384,2.272722376,0.707293815,0.280029189,1.00894358,-0.160447677,1.54423838,0.864628372,-0.152069937,0.765847778,2.370312774,-77.052296,38.721298
1,2,3717,1.605105263,-1.185009258,-1.324231939,-0.848094294,-0.966494765,-0.807390478,-0.832126119,-1.47518968,-1.158751886,0.063276815,0.904222985,1.253503038,-1.099782413,0.928505531,-77.088655,38.878945
1,0,3716,-0.390946619,0.358028608,-0.035452176,-0.412308156,-0.360393202,0.671752479,1.376235115,0.074608035,-0.008606742,-0.55274618,-0.391708055,-0.535591384,-2.413186067,-0.32525349,-75.971677,36.794418
1,0,3716,1.304422682,-1.213017211,-0.650388802,-1.133877592,-1.1727165,-0.983731415,-1.138579819,-1.532281166,-1.20747913,0.654990762,1.260391316,0.652880842,-0.890831831,0.119283335,-76.194704,36.771939
1,0,3710,-1.282456591,1.652264284,0.32528026,-0.792939337,-0.795214837,-0.905498702,-0.917463373,0.786552961,2.011527893,-1.331458822,-1.580248692,-0.673814723,0.153921075,-0.789929034,-77.220111,36.933908
1,1,3706,-1.254946395,1.742707844,0.081237722,-0.693333775,-0.645621104,-0.789909026,-0.66341709,0.959779141,1.793003042,-1.206528434,-1.273663951,-0.673193625,1.138973816,-0.867097063,-77.864652,36.898213
1,1,3706,-1.300948232,2.316903847,-1.030660707,-0.978808926,-0.997047128,-0.96555906,-1.072172388,0.131735934,1.77866496,-1.344679447,-1.604821676,-0.668699745,-1.36843316,-0.77236953,-80.096712,36.892891
1,0,3705,1.300642542,-1.151915835,-0.62592626,-0.534155554,-0.575043719,-0.761083911,-0.830402297,-1.352879391,-1.085522947,1.01156174,1.74449793,0.242392618,0.318096532,-0.245923089,-76.248599,36.798296
1,1,3700,0.558029521,-0.428106443,-0.186713912,1.779438839,1.692951067,1.533694125,1.509372187,0.343559586,-0.23841055,0.662298376,0.543637725,-0.371880656,0.586747279,-0.452859501,-77.496583,37.630104
1,0,3698,1.151266794,-1.048055377,-0.454685085,0.556660945,0.592989627,-0.548799951,-0.629826723,-0.818857885,-0.797613684,0.641008114,0.765608762,0.847270509,-1.532608617,-0.661098547,-76.203362,36.803887
0,8,3697,-1.016731955,0.878106714,0.438168225,-0.446963444,-0.416635404,-0.9316535,-1.117010177,1.249118499,1.62480458,-1.108704529,-1.463391464,-0.734344948,0.774603337,-0.72604136,-80.22191,36.948189
0,0,3697,-0.999531673,1.56876134,-0.699814808,-0.688143096,-0.696525267,-0.863782564,-0.834334551,-0.121679722,1.240725317,-1.033327176,-1.104491397,-0.741889209,1.175129941,-0.443262047,-79.454121,37.480342
0,9,3696,-0.899177712,-0.124513601,1.720505514,0.147124938,0.294607765,-0.793309657,-0.888530376,1.065054625,0.832533567,-0.755737185,-0.804871531,-0.706312262,0.743793599,-0.438229646,-78.45869,38.934763
0,2,3696,0.117217075,0.098672456,-0.340600699,1.127464888,0.716292452,1.637184548,1.011303765,1.001375169,-0.410016964,0.893037874,0.33730505,0.412109216,-1.967463411,-0.782968031,-78.519104,38.0054
1,2,3696,-0.485118737,0.152592009,1.287737786,1.68694427,1.742918281,1.204623459,0.73574656,1.520006873,0.076496482,0.866107999,0.314298355,-0.257373372,-0.502780752,-0.049511958,-77.554574,38.248044
1,1,3696,-0.106941813,-0.282566688,1.20152833,-0.278351727,0.126418902,0.038796972,-0.203784872,0.384177963,-0.346989784,1.458925904,1.010895891,0.032498784,-0.890831831,0.577992817,-77.381546,38.651591
1,0,3696,-0.66044659,-0.646905999,1.866317454,2.276901328,2.247495627,-0.780758578,-0.862397726,1.035477521,0.508485896,-0.714011916,-0.752761469,-0.344461462,1.407624563,2.061770922,-75.99462,36.871993
1,1,3692,-0.866406955,0.69878491,1.127003534,-0.375674897,-0.430052974,-0.650804547,-0.718257191,1.041871593,0.388638466,-0.047839448,0.05501241,-0.383665305,-0.308755212,0.230241686,-77.542283,37.428677
0,3,3690,-1.011056407,1.168616931,-0.024124275,-0.555862151,-0.559859336,-0.919534103,-1.079920228,0.975989328,1.672093011,-1.094020366,-1.412279173,-0.736904446,0.928652031,-0.8998673,-80.695858,36.842326
1,0,3690,2.026611149,-1.213017211,-2.325809043,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,-1.361255907,-1.667747648,1.358523059,-1.875884572,-0.03989852,-77.466692,37.548602
1,0,3681,-1.28021993,1.538038239,0.511280963,-0.635803052,-0.620200572,-0.924394096,-0.997129736,1.12414975,1.902529062,-1.271356634,-1.445104913,-0.67171582,0.959873318,-0.997412553,-78.602468,36.870316
0,0,3680,-1.015103451,1.744612068,-0.912678805,-0.688563929,-0.685042596,-0.895688495,-0.949707358,0.050728315,1.522490578,-1.097956249,-1.360107075,-0.743674283,0.697578991,-1.026925965,-82.634598,36.79518
1,0,3672,-1.290796392,1.49516358,0.632859671,-0.738880532,-0.720418223,-0.952030215,-1.06561542,1.245473255,1.932481954,-1.311629105,-1.549080846,-0.649180245,0.39272174,0.833569577,-77.582449,38.443862
1,0,3671,-1.296586634,0.898302203,1.825999018,-0.588213662,-0.585660152,-0.959324865,-1.072365714,0.890791623,2.021271908,-1.337454875,-1.600659178,-0.672262621,0.840472985,-0.879029189,-77.141043,36.602541
0,2,3669,0.242512712,-0.131794964,-0.276413348,0.4943352,0.350217217,2.393687029,1.977785774,0.246026581,-0.626759745,0.801351823,0.462416542,-0.160124079,-0.904527424,-0.060572548,-78.494515,38.003021
1,1,3665,-0.067150017,-1.095430144,0.35269213,-0.228382487,-0.48536666,-0.757500856,-0.859030634,-1.167698918,-0.986214335,0.865113949,1.190519367,-0.072985652,-1.159482579,-0.982536474,-76.354287,37.053317
0,9,3662,0.120457377,-0.025474189,-0.144559686,-0.349307337,-0.098905311,0.723927842,0.621134649,0.769365772,-0.232701312,0.106788872,-0.081116757,0.361956855,-1.243434551,0.954080567,-77.572904,38.745182
1,2,3662,0.460840042,-0.129142509,-0.521453888,0.097043884,0.075059769,1.101212956,1.032840066,-0.191000828,-0.521402977,0.778853828,0.647944419,0.161387755,0.228546283,0.265048063,-77.069923,38.766811
1,0,3662,0.243561127,-0.590795899,0.925908876,1.302871927,1.445260917,1.51952258,0.971684654,-0.194481883,-0.653580154,1.824831674,1.12278973,0.011922412,-0.831131665,-0.106332846,-77.558208,38.275103
0,0,3659,-0.89983145,1.546734073,-0.812309013,-0.68459413,-0.633676976,-0.423193909,-0.066631806,0.720870717,0.929050922,-0.828504133,-0.82865558,-0.709093051,0.127598824,-0.929456304,-81.384325,37.276286
0,10,3651,0.410655743,-0.568541936,0.191285163,-0.531996978,-0.51950583,0.306005236,0.29783767,-0.042241542,-0.575590328,0.572994583,0.653467769,-0.132093154,-1.289649159,0.056780772,-77.456426,39.065715
1,0,3651,0.608543317,-0.782244708,0.304724319,-0.364153657,-0.362747006,0.024279976,0.100687239,-0.81259854,-0.772921915,0.922207119,1.248946992,-0.013638236,-0.890831831,-1.177019707,-76.589135,36.720512
1,0,3643,-0.958907348,0.155234928,2.445524247,0.525518199,0.491706251,-0.765727421,-0.847447193,1.325927135,0.667162345,-0.195569491,-0.050418871,-0.440370464,1.124048774,2.705480462,-77.659387,37.537889
1,0,3643,0.084017326,-0.081734127,0.330200696,-0.191757503,-0.175938531,1.738651299,1.457093654,0.417298963,-0.294529187,0.77407164,0.447503367,0.002303254,-0.965457039,0.449448909,-77.449835,38.466074
1,0,3639,0.010268882,0.59281545,-0.852565055,-0.335650205,-0.272052768,2.280383511,2.76236538,-0.504295775,-0.604089025,-0.1622627,-0.179013587,-0.187492248,-0.398305461,0.81374349,-76.06379,36.774959
1,1,3638,0.778241177,-0.663928496,-0.271050016,2.016386966,1.735224221,1.350066571,0.915845703,-0.366557422,-0.703480123,1.306650584,0.772279953,0.200530586,-0.069954548,0.489335558,-77.320811,38.846351
1,2,3634,-0.682468524,-0.161489647,0.429570799,1.35949623,1.201506631,0.584650501,0.626356347,1.02183732,0.204154904,0.040611491,-0.028746405,-0.436466496,1.541949937,2.701207823,-77.11561,38.706088
0,4,3633,1.071306088,-1.167391744,-0.068072508,1.084957548,1.057981184,1.201626368,1.047903808,-1.028624421,-1.180899984,0.925842811,0.795102397,1.786763588,-1.212624812,-0.329654649,-77.41441,39.000989
1,1,3632,0.236511288,-0.513908041,0.793211003,0.077914886,0.020875707,0.539516861,0.398360723,-0.06516943,-0.480440102,1.413145857,1.240657617,-0.180811436,0.571822238,0.053812959,-77.543295,38.281472
1,0,3630,-1.300497819,1.287205281,1.103373143,-0.767428321,-0.748417347,-0.960264815,-1.073944542,0.932469609,2.126605527,-1.347475976,-1.628315871,-0.67298857,1.019573484,-0.599145282,-76.926808,37.0824
0,0,3629,-0.898073069,1.11177127,-0.131788868,-0.435817273,-0.390799964,-0.460003108,-0.228729375,1.03938369,1.020640773,-0.772730163,-0.772446355,-0.717652169,-0.257522911,-0.777273472,-82.570942,37.11689
1,0,3629,-1.228375755,1.707302514,0.091050011,-0.856972117,-0.855102301,-0.838577518,-0.807025979,0.970164045,1.59977246,-1.19944552,-1.283764877,-0.634754338,0.243471324,-0.349248005,-76.560013,37.393229
1,0,3629,1.946141158,-1.213017211,-2.124140344,-1.137754642,-1.209580714,-0.983731415,-1.138579819,-1.532281166,-1.20747913,-0.818504434,-0.909867766,9.005326908,-0.144579755,-0.703668621,-77.113333,38.832744
1,1,3628,-1.120192475,1.452043896,0.21713384,-0.59208401,-0.625820718,-0.180612929,0.277451511,1.040837472,1.020751357,-0.920219961,-0.859831288,-0.637124484,1.064348608,-0.520570408,-79.807656,37.250356
0,41,3627,-1.021042543,0.44834702,1.075249238,-0.222229798,-0.147621221,-0.950075446,-1.148282495,0.30932591,1.462058588,-1.116023801,-1.449771707,-0.717316488,0.312457256,0.88794044,-77.698273,39.26927
1,0,3620,-1.279454304,1.308857067,-0.14024148,-0.800942116,-0.791862643,-0.945305962,-1.041562461,0.606976404,1.445098337,-1.277245222,-1.447384618,-0.671094648,0.527047113,-0.873740496,-78.391069,36.650693
0,3,3619,-0.943937927,0.182854674,1.335552143,-0.333407984,-0.306113033,-0.842319204,-0.894715436,0.506599181,1.082037688,-0.939167576,-1.002163298,-0.704629995,-0.873717686,0.128634377,-77.718531,38.571791
0,1,3618,0.421635751,-0.868465656,0.637464201,1.237817723,1.493394211,0.118374303,-0.354757633,-0.079609632,-0.915967702,1.929340891,1.034288597,1.387811444,-1.382078375,-0.163528661,-77.468732,38.790286
0,0,3618,1.403524224,-1.232086207,-0.512990935,-0.559024363,-0.574997755,-0.416741024,-0.543493829,-1.313318528,-1.296353996,0.957819009,1.157354414,0.185986153,-0.226713172,-0.692971296,-79.889478,37.282888
1,1,3614,0.292060631,-0.324833747,0.284233716,1.554472497,1.369946523,1.869705955,1.423245519,0.321020119,-0.390269417,1.190532318,0.71250893,0.021342917,0.034520743,-0.470549269,-76.538139,37.118952
1,2,3612,-0.081827411,0.54945972,-0.488564056,-0.050070897,-0.008800373,3.244562731,2.833589847,0.442547535,-0.296311585,0.394024467,0.045445789,-0.137381017,-0.637106125,0.366914029,-77.334751,38.65318
1,0,3611,-0.55599489,-0.444460652,1.016847157,2.004146219,1.966497319,-0.383834812,-0.587246704,0.976802082,-0.07491051,0.518842505,0.127484648,-0.359729528,1.347924397,0.733475192,-76.055754,36.866929
1,0,3609,0.798712239,-0.609758957,-0.428289919,1.857218443,1.374258901,0.989198301,0.723180379,0.113085345,-0.44490332,0.350171461,0.010166332,1.267686843,-0.622181084,0.00837709,-77.284413,38.870085
1,0,3608,-0.617360438,-0.334296699,1.559717688,2.767219356,2.621720359,-0.115724284,-0.403248822,1.511052988,0.058754988,0.845809345,0.274800425,-0.162488667,0.88524811,0.296832328,-76.099847,36.862834
0,4,3597,-0.895373584,-0.40296988,2.207238841,-0.23552238,-0.239446743,-0.797970074,-0.768564702,0.178087228,0.804206626,-0.800990968,-0.589543321,-0.715209911,0.281647517,-0.66247419,-78.858638,38.52259
1,3,3591,-0.750473441,1.897640913,-1.449416817,-0.862746846,-0.921166028,-0.029152533,1.093931036,-0.784957653,-0.349069846,-0.715338131,-0.098277417,-0.457399488,0.377796698,0.933116855,-77.110352,38.756651
1,1,3591,-1.26089219,1.450854691,0.413450445,-0.579460996,-0.510413016,-0.893383799,-0.936908732,1.168769883,1.753786702,-1.26602491,-1.446885932,-0.66378749,1.153898857,-0.327311651,-77.902661,38.037199
0,4,3590,1.03396049,-0.957817721,-0.293181512,0.752856842,0.884512364,0.542021243,0.175687833,-0.717362775,-1.08686944,1.74417192,1.315931172,1.20743621,0.143003693,1.86261813,-77.419165,38.821333
1,3,3587,-1.148500458,1.120469511,-0.544211958,-0.665376232,-0.655812921,-0.651350842,-0.372510011,0.558824238,1.159649286,-1.120046056,-1.090137497,-0.657334783,1.124048774,0.268070173,-76.682172,37.331092
0,7,3586,1.260941544,-0.8327866,-0.883545492,0.832936698,0.568713375,1.408454057,1.304573603,-0.732026569,-1.023468176,1.109273203,1.049116041,0.560111022,-0.842907947,0.559283036,-77.372707,38.972463
0,17,3580,-0.77335624,-0.240028699,1.644036902,-0.149764166,-0.066477198,-0.30372302,0.1027327,0.271482662,0.361135667,-0.643018365,-0.471564579,-0.616145951,0.805413076,0.132493813,-77.783847,38.756019
0,8,3580,-0.881445317,-0.336319279,2.032878615,-0.243109562,-0.213949903,-0.851073387,-0.956321086,0.483960993,0.66088685,-0.671111901,-0.48374004,-0.710428082,0.543530297,-0.523648031,-78.606455,38.826162
1,1,3578,0.570785154,-0.304224503,-0.454592165,2.287320974,2.185413467,2.956857873,2.186930975,-0.116504067,-0.620668554,1.323285662,0.686022622,0.222338362,-0.666956209,-0.076658847,-77.266604,38.662436
1,1,3574,0.770871845,-0.672610596,-0.235602323,0.013341601,0.140014739,1.087796584,0.8378065,-0.360065036,-0.658199326,1.41739072,1.086543433,0.236956642,-0.114729672,1.585527989,-77.147619,38.787625
1,0,3573,0.28724935,0.31159531,-0.955121717,-0.635555724,-0.607468497,1.27299072,2.286381016,-0.207925455,-0.220324771,-0.258426688,0.07117898,-0.459929701,0.855398027,-1.18444472,-79.859492,36.701219
1,0,3572,0.416128658,-0.877731768,1.054577342,1.024171813,0.836628357,0.022689292,-0.186707754,-0.338672569,-0.653020689,1.899844616,1.536759785,-0.072344363,-1.025157205,-0.658805912,-77.526546,37.601611
1,0,3569,-0.709035814,0.595099581,0.95215334,2.404444006,2.601218143,0.512370801,0.121969193,3.714484317,0.96368952,-0.186530228,-0.63942246,-0.289251771,1.004648442,2.729969978,-77.566791,37.578776
1,0,3566,1.031901911,-1.021928016,-0.233980646,0.513524402,1.074807136,-0.224862855,-0.34375279,-0.745158562,-0.802573556,1.367292538,1.301420923,0.359814522,-0.38338042,-0.731128143,-76.243181,36.88711
1,1,3563,0.270341736,-0.290397667,0.271319293,1.472135823,1.368272726,1.508170883,1.11419803,0.054511861,-0.502929875,1.242247359,0.777597569,-0.040430422,0.00467066,0.966907177,-77.099343,38.777476
1,0,3562,0.622515131,-0.927409643,0.42807735,-0.176432391,-0.352908836,-0.632808934,-0.79318707,-0.50373502,-0.71028336,1.881978577,1.648709599,-0.135398547,0.586747279,-1.258642744,-79.391209,36.604357
1,4,3561,0.991963332,-0.54660359,-1.036113118,1.059848599,1.816662228,2.687606552,2.083517753,-0.41640642,-0.726489911,0.542753445,0.068370058,2.480444798,-0.249055046,-0.557200472,-77.215285,38.82969
1,0,3560,1.402302141,-0.981120836,-1.214714195,0.594556965,0.407851766,0.512876927,1.1376549,-1.091035601,-0.877871798,-0.111128947,0.307672961,0.36887118,-1.428133326,-0.794644569,-77.550969,37.633176
1,0,3552,-1.268844448,1.982398264,-0.340003114,-0.870874575,-0.868270349,-0.886892524,-0.886627899,0.913167232,1.917275983,-1.288543691,-1.471204485,-0.664849903,1.138973816,-0.888356047,-79.959954,36.586119
1,0,3552,0.853584527,-0.791759125,-1.181380241,-0.347373261,-0.378304573,0.128823238,0.661557763,-1.132546089,-0.889817809,0.005888117,0.630495514,-0.455224646,-1.234107786,-1.178113919,-77.43171,37.477964
1,2,3551,-0.927682388,1.244773983,0.210383946,-0.750925347,-0.792123031,-0.255342924,0.306353727,0.39872484,0.673901029,-0.808817939,-0.529156982,-0.607082284,-0.368455378,-0.766585836,-78.426853,37.305284
0,5,3550,-0.023625252,-0.499054019,0.841839798,4.767914371,4.456510583,1.025848853,0.111816369,2.375412729,-0.230267713,1.440660351,0.295070494,1.685864131,-0.319142388,0.248598492,-77.197672,38.884946
0,4,3550,0.854052688,-0.713070902,-0.358756803,0.731209463,0.468314738,0.985211867,0.740875783,-0.333910145,-0.861619707,1.135389927,0.924334815,0.059637946,0.497315689,-0.340022152,-78.481557,38.059796
1,1,3547,0.522778222,-0.86493349,-0.450420812,1.413615077,1.226720854,0.648438521,0.747926088,-0.851425412,-0.820974932,0.498416847,0.565447584,-0.166665582,0.69122257,-0.504026958,-76.217641,36.845622
0,3,3543,0.831941087,-0.443311642,-0.762890571,0.231845928,0.110433486,1.697839355,1.969498201,-0.306057613,-0.713152481,-0.170803653,-0.283766713,0.527891495,-1.443697852,-0.459475459,-77.531081,38.794825
